 TIME                    ,¸ººÉ                     ,
  +4.6065000000000000E+03,  +1.4780545460000001E+03,
  +4.6066000000000004E+03,  +1.9315383240000001E+03,
  +4.6066999999999998E+03,  +1.1394061330000000E+03,
  +4.6068000000000002E+03,  +1.3119833560000000E+03,
  +4.6068999999999996E+03,  +1.3629790650000000E+03,
  +4.6070000000000000E+03,  +1.4562044109999999E+03,
  +4.6071000000000004E+03,  +1.5263198100000000E+03,
  +4.6071999999999998E+03,  +1.8611366190000001E+03,
  +4.6073000000000002E+03,  +1.4583531710000000E+03,
  +4.6073999999999996E+03,  +1.6945596880000001E+03,
  +4.6075000000000000E+03,  +1.5163250129999999E+03,
  +4.6076000000000004E+03,  +1.4307268280000001E+03,
  +4.6076999999999998E+03,  +9.3761218459999998E+02,
  +4.6078000000000002E+03,  +1.4071599450000001E+03,
  +4.6078999999999996E+03,  +1.9950657389999999E+03,
  +4.6080000000000000E+03,  +1.7258413200000000E+03,
  +4.6081000000000004E+03,  +9.5674850970000000E+02,
  +4.6081999999999998E+03,  +1.9490865220000001E+03,
  +4.6083000000000002E+03,  +1.0045426440000000E+03,
  +4.6083999999999996E+03,  +9.9640770459999999E+02,
  +4.6085000000000000E+03,  +1.4193778000000000E+03,
  +4.6086000000000004E+03,  +1.8446236409999999E+03,
  +4.6086999999999998E+03,  +9.3513568769999995E+02,
  +4.6088000000000002E+03,  +1.4807675670000001E+03,
  +4.6088999999999996E+03,  +1.4715767160000000E+03,
  +4.6090000000000000E+03,  +1.6647424599999999E+03,
  +4.6091000000000004E+03,  +1.0426331049999999E+03,
  +4.6091999999999998E+03,  +1.5945331739999999E+03,
  +4.6093000000000002E+03,  +1.5787954780000000E+03,
  +4.6093999999999996E+03,  +1.7838418569999999E+03,
  +4.6095000000000000E+03,  +1.5718859379999999E+03,
  +4.6096000000000004E+03,  +1.9761783060000000E+03,
  +4.6096999999999998E+03,  +1.2678171339999999E+03,
  +4.6098000000000002E+03,  +1.2928736660000000E+03,
  +4.6098999999999996E+03,  +1.1541871209999999E+03,
  +4.6100000000000000E+03,  +1.6194772969999999E+03,
  +4.6101000000000004E+03,  +1.1796255420000000E+03,
  +4.6101999999999998E+03,  +1.5707219430000000E+03,
  +4.6103000000000002E+03,  +1.9185498000000000E+03,
  +4.6103999999999996E+03,  +1.8711473140000001E+03,
  +4.6105000000000000E+03,  +1.2717004939999999E+03,
  +4.6106000000000004E+03,  +1.9355805680000001E+03,
  +4.6106999999999998E+03,  +1.8537487799999999E+03,
  +4.6108000000000002E+03,  +1.6882428440000001E+03,
  +4.6108999999999996E+03,  +1.9544723509999999E+03,
  +4.6110000000000000E+03,  +1.1825612870000000E+03,
  +4.6111000000000004E+03,  +1.6687336009999999E+03,
  +4.6111999999999998E+03,  +1.3159762370000001E+03,
  +4.6113000000000002E+03,  +1.2423619460000000E+03,
  +4.6113999999999996E+03,  +1.2925885840000001E+03,
  +4.6115000000000000E+03,  +9.1253098509999995E+02,
  +4.6116000000000004E+03,  +9.7178947470000003E+02,
  +4.6116999999999998E+03,  +1.8940202190000000E+03,
  +4.6118000000000002E+03,  +1.6548811310000001E+03,
  +4.6118999999999996E+03,  +1.1782852660000001E+03,
  +4.6120000000000000E+03,  +1.8316291620000000E+03,
  +4.6121000000000004E+03,  +9.7095190449999996E+02,
  +4.6121999999999998E+03,  +1.9125871230000000E+03,
  +4.6123000000000002E+03,  +1.5918458129999999E+03,
  +4.6123999999999996E+03,  +1.4499344169999999E+03,
  +4.6125000000000000E+03,  +1.5395393690000001E+03,
  +4.6126000000000004E+03,  +1.1153236850000001E+03,
  +4.6126999999999998E+03,  +1.1583105000000000E+03,
  +4.6128000000000002E+03,  +9.9248336099999995E+02,
  +4.6128999999999996E+03,  +1.6178104740000001E+03,
  +4.6130000000000000E+03,  +1.1434575709999999E+03,
  +4.6131000000000004E+03,  +1.4182846019999999E+03,
  +4.6131999999999998E+03,  +1.5195534419999999E+03,
  +4.6133000000000002E+03,  +1.0847812150000000E+03,
  +4.6133999999999996E+03,  +1.9179365610000000E+03,
  +4.6135000000000000E+03,  +1.9316717610000001E+03,
  +4.6136000000000004E+03,  +1.3778342359999999E+03,
  +4.6136999999999998E+03,  +1.0524436519999999E+03,
  +4.6138000000000002E+03,  +1.2597528700000000E+03,
  +4.6138999999999996E+03,  +1.1510997179999999E+03,
  +4.6140000000000000E+03,  +1.0666548749999999E+03,
  +4.6141000000000004E+03,  +1.8108548280000000E+03,
  +4.6141999999999998E+03,  +1.5434951630000000E+03,
  +4.6143000000000002E+03,  +1.8608855599999999E+03,
  +4.6143999999999996E+03,  +9.7036997729999996E+02,
  +4.6145000000000000E+03,  +1.9707425880000001E+03,
  +4.6146000000000004E+03,  +1.3593807959999999E+03,
  +4.6146999999999998E+03,  +9.0680244730000004E+02,
  +4.6148000000000002E+03,  +1.1952918480000001E+03,
  +4.6148999999999996E+03,  +1.8533749510000000E+03,
  +4.6150000000000000E+03,  +1.5156142210000000E+03,
  +4.6151000000000004E+03,  +1.1384311610000000E+03,
  +4.6151999999999998E+03,  +1.1417510130000001E+03,
  +4.6153000000000002E+03,  +1.2380068500000000E+03,
  +4.6153999999999996E+03,  +1.5186248700000001E+03,
  +4.6155000000000000E+03,  +1.8931725960000001E+03,
  +4.6156000000000004E+03,  +1.7363813150000001E+03,
  +4.6156999999999998E+03,  +1.1752589459999999E+03,
  +4.6158000000000002E+03,  +9.1179858720000004E+02,
  +4.6158999999999996E+03,  +1.1894140930000001E+03,
  +4.6160000000000000E+03,  +3.7053093340000000E+03,
  +4.6161000000000004E+03,  +3.1047138020000002E+03,
  +4.6161999999999998E+03,  +2.2477295800000002E+03,
  +4.6163000000000002E+03,  +2.8137152329999999E+03,
  +4.6163999999999996E+03,  +3.8913583010000002E+03,
  +4.6165000000000000E+03,  +4.2223921959999998E+03,
  +4.6166000000000004E+03,  +2.3837132539999998E+03,
  +4.6166999999999998E+03,  +3.2162352729999998E+03,
  +4.6168000000000002E+03,  +3.1033820249999999E+03,
  +4.6168999999999996E+03,  +2.2188074919999999E+03,
  +4.6170000000000000E+03,  +2.3646430160000000E+03,
  +4.6171000000000004E+03,  +4.8305447640000002E+03,
  +4.6171999999999998E+03,  +3.9477519339999999E+03,
  +4.6173000000000002E+03,  +4.6888870150000002E+03,
  +4.6173999999999996E+03,  +2.5079153839999999E+03,
  +4.6175000000000000E+03,  +4.3101365189999997E+03,
  +4.6176000000000004E+03,  +3.7526808240000000E+03,
  +4.6176999999999998E+03,  +4.5431838790000002E+03,
  +4.6178000000000002E+03,  +4.6736188110000003E+03,
  +4.6178999999999996E+03,  +2.4425098659999999E+03,
  +4.6180000000000000E+03,  +2.1297497589999998E+03,
  +4.6181000000000004E+03,  +3.6294463790000000E+03,
  +4.6181999999999998E+03,  +3.7485034519999999E+03,
  +4.6183000000000002E+03,  +4.6727846760000002E+03,
  +4.6183999999999996E+03,  +4.8266478809999999E+03,
  +4.6185000000000000E+03,  +4.0065083730000001E+03,
  +4.6186000000000004E+03,  +2.3878428970000000E+03,
  +4.6186999999999998E+03,  +3.8271407319999998E+03,
  +4.6188000000000002E+03,  +4.0845326700000001E+03,
  +4.6188999999999996E+03,  +4.7639689529999996E+03,
  +4.6190000000000000E+03,  +2.4816045730000001E+03,
  +4.6191000000000004E+03,  +3.6414158670000002E+03,
  +4.6191999999999998E+03,  +4.6454604929999996E+03,
  +4.6193000000000002E+03,  +3.6266498990000000E+03,
  +4.6193999999999996E+03,  +3.5028588810000001E+03,
  +4.6195000000000000E+03,  +4.0650927320000001E+03,
  +4.6196000000000004E+03,  +4.4949126930000002E+03,
  +4.6196999999999998E+03,  +3.5034969409999999E+03,
  +4.6198000000000002E+03,  +4.3033289139999997E+03,
  +4.6198999999999996E+03,  +4.0805079040000001E+03,
  +4.6200000000000000E+03,  +4.2497197790000000E+03,
  +4.6201000000000004E+03,  +2.2072349620000000E+03,
  +4.6201999999999998E+03,  +3.8377951979999998E+03,
  +4.6203000000000002E+03,  +4.2187435990000004E+03,
  +4.6203999999999996E+03,  +2.8212951360000002E+03,
  +4.6205000000000000E+03,  +4.4839086619999998E+03,
  +4.6206000000000004E+03,  +2.3137517910000001E+03,
  +4.6206999999999998E+03,  +4.0697288589999998E+03,
  +4.6208000000000002E+03,  +4.1478553130000000E+03,
  +4.6208999999999996E+03,  +4.9721193510000003E+03,
  +4.6210000000000000E+03,  +4.5666334649999999E+03,
  +4.6211000000000004E+03,  +2.0621219990000000E+03,
  +4.6211999999999998E+03,  +2.5716631840000000E+03,
  +4.6213000000000002E+03,  +2.1064627820000001E+03,
  +4.6213999999999996E+03,  +4.2640515869999999E+03,
  +4.6215000000000000E+03,  +2.3827621039999999E+03,
  +4.6216000000000004E+03,  +4.9509087490000002E+03,
  +4.6216999999999998E+03,  +3.8660397490000000E+03,
  +4.6218000000000002E+03,  +4.4999078090000003E+03,
  +4.6218999999999996E+03,  +2.3565942869999999E+03,
  +4.6220000000000000E+03,  +3.2384963050000001E+03,
  +4.6221000000000004E+03,  +4.8306605369999997E+03,
  +4.6221999999999998E+03,  +4.0385808330000000E+03,
  +4.6223000000000002E+03,  +4.5081337500000000E+03,
  +4.6223999999999996E+03,  +2.7787570390000001E+03,
  +4.6225000000000000E+03,  +4.3637491140000002E+03,
  +4.6226000000000004E+03,  +4.9173159880000003E+03,
  +4.6226999999999998E+03,  +4.2290937270000004E+03,
  +4.6228000000000002E+03,  +2.5490668590000000E+03,
  +4.6228999999999996E+03,  +2.5021470150000000E+03,
  +4.6230000000000000E+03,  +2.3018930740000001E+03,
  +4.6231000000000004E+03,  +4.5313541429999996E+03,
  +4.6231999999999998E+03,  +4.8111622509999997E+03,
  +4.6233000000000002E+03,  +3.4699567760000000E+03,
  +4.6233999999999996E+03,  +3.6924220260000002E+03,
  +4.6235000000000000E+03,  +4.1469788680000001E+03,
  +4.6236000000000004E+03,  +4.3010210930000003E+03,
  +4.6236999999999998E+03,  +2.5622490419999999E+03,
  +4.6238000000000002E+03,  +3.9072926720000000E+03,
  +4.6238999999999996E+03,  +3.5646850589999999E+03,
  +4.6240000000000000E+03,  +1.5663172079999999E+03,
  +4.6241000000000004E+03,  +1.1549205270000000E+03,
  +4.6241999999999998E+03,  +1.9114917949999999E+03,
  +4.6243000000000002E+03,  +1.8690810389999999E+03,
  +4.6243999999999996E+03,  +1.7124922910000000E+03,
  +4.6245000000000000E+03,  +1.6921920550000000E+03,
  +4.6246000000000004E+03,  +1.2745819329999999E+03,
  +4.6246999999999998E+03,  +1.4990452419999999E+03,
  +4.6248000000000002E+03,  +1.9812912409999999E+03,
  +4.6248999999999996E+03,  +1.3813881389999999E+03,
  +4.6250000000000000E+03,  +1.9054537680000001E+03,
  +4.6251000000000004E+03,  +1.8145718529999999E+03,
  +4.6251999999999998E+03,  +1.4822752740000001E+03,
  +4.6253000000000002E+03,  +1.8853755759999999E+03,
  +4.6253999999999996E+03,  +1.3298537570000001E+03,
  +4.6255000000000000E+03,  +1.6689757390000000E+03,
  +4.6256000000000004E+03,  +1.0327014630000001E+03,
  +4.6256999999999998E+03,  +9.9415084200000001E+02,
  +4.6258000000000002E+03,  +1.3954061360000001E+03,
  +4.6258999999999996E+03,  +1.1104859690000001E+03,
  +4.6260000000000000E+03,  +1.2636427160000001E+03,
  +4.6261000000000004E+03,  +1.4406275810000000E+03,
  +4.6261999999999998E+03,  +9.7195487439999999E+02,
  +4.6263000000000002E+03,  +1.8286929849999999E+03,
  +4.6263999999999996E+03,  +1.4497567130000000E+03,
  +4.6265000000000000E+03,  +1.7403578470000000E+03,
  +4.6266000000000004E+03,  +1.8255832909999999E+03,
  +4.6266999999999998E+03,  +1.0941885580000001E+03,
  +4.6268000000000002E+03,  +1.0039348820000000E+03,
  +4.6268999999999996E+03,  +1.4604169250000000E+03,
  +4.6270000000000000E+03,  +1.2723266160000001E+03,
  +4.6271000000000004E+03,  +1.2247849040000001E+03,
  +4.6271999999999998E+03,  +1.1788126060000000E+03,
  +4.6273000000000002E+03,  +1.0218807480000000E+03,
  +4.6273999999999996E+03,  +1.9337365310000000E+03,
  +4.6275000000000000E+03,  +1.6825741619999999E+03,
  +4.6276000000000004E+03,  +1.7092817580000001E+03,
  +4.6276999999999998E+03,  +1.2763264529999999E+03,
  +4.6278000000000002E+03,  +1.0243538180000000E+03,
  +4.6278999999999996E+03,  +1.9449168259999999E+03,
  +4.6280000000000000E+03,  +1.6679286199999999E+03,
  +4.6281000000000004E+03,  +1.8212211430000000E+03,
  +4.6281999999999998E+03,  +1.2363355529999999E+03,
  +4.6283000000000002E+03,  +1.7593704530000000E+03,
  +4.6283999999999996E+03,  +1.6709470630000001E+03,
  +4.6285000000000000E+03,  +1.2697746770000001E+03,
  +4.6286000000000004E+03,  +1.5539867509999999E+03,
  +4.6286999999999998E+03,  +1.5549682769999999E+03,
  +4.6288000000000002E+03,  +1.1242063120000000E+03,
  +4.6288999999999996E+03,  +1.1814092140000000E+03,
  +4.6290000000000000E+03,  +1.0046205130000000E+03,
  +4.6291000000000004E+03,  +1.6687245590000000E+03,
  +4.6291999999999998E+03,  +9.5841101609999998E+02,
  +4.6293000000000002E+03,  +1.6464501789999999E+03,
  +4.6293999999999996E+03,  +1.8658423730000000E+03,
  +4.6295000000000000E+03,  +1.7903354979999999E+03,
  +4.6296000000000004E+03,  +1.8475159659999999E+03,
  +4.6296999999999998E+03,  +1.2200188800000001E+03,
  +4.6298000000000002E+03,  +1.4154055989999999E+03,
  +4.6298999999999996E+03,  +1.0989172440000000E+03,
  +4.6300000000000000E+03,  +1.1717088400000000E+03,
  +4.6301000000000004E+03,  +1.3943093210000000E+03,
  +4.6301999999999998E+03,  +1.8824260050000000E+03,
  +4.6303000000000002E+03,  +1.9934546660000001E+03,
  +4.6303999999999996E+03,  +1.7094804270000000E+03,
  +4.6305000000000000E+03,  +1.7188268109999999E+03,
  +4.6306000000000004E+03,  +1.0537183980000000E+03,
  +4.6306999999999998E+03,  +1.5345916330000000E+03,
  +4.6308000000000002E+03,  +1.5660224300000000E+03,
  +4.6308999999999996E+03,  +1.9787593800000000E+03,
  +4.6310000000000000E+03,  +1.9440439449999999E+03,
  +4.6311000000000004E+03,  +1.0172390920000000E+03,
  +4.6311999999999998E+03,  +1.3545645840000000E+03,
  +4.6313000000000002E+03,  +1.7605640590000000E+03,
  +4.6313999999999996E+03,  +1.1491413230000001E+03,
  +4.6315000000000000E+03,  +1.2742719020000000E+03,
  +4.6316000000000004E+03,  +1.1501299919999999E+03,
  +4.6316999999999998E+03,  +1.7718872570000001E+03,
  +4.6318000000000002E+03,  +1.7401676580000001E+03,
  +4.6318999999999996E+03,  +1.5874837960000000E+03,
  +4.6320000000000000E+03,  +1.1464388090000000E+03,
  +4.6321000000000004E+03,  +1.0472487050000000E+03,
  +4.6321999999999998E+03,  +1.7000344399999999E+03,
  +4.6323000000000002E+03,  +1.3121047639999999E+03,
  +4.6323999999999996E+03,  +1.9148189090000001E+03,
  +4.6325000000000000E+03,  +1.7650856930000000E+03,
  +4.6326000000000004E+03,  +1.8928350450000000E+03,
  +4.6326999999999998E+03,  +1.7292114440000000E+03,
  +4.6328000000000002E+03,  +1.1573534540000001E+03,
  +4.6328999999999996E+03,  +1.0429338419999999E+03,
  +4.6330000000000000E+03,  +1.9406169740000000E+03,
  +4.6331000000000004E+03,  +1.5821224070000001E+03,
  +4.6331999999999998E+03,  +9.3207375879999995E+02,
  +4.6333000000000002E+03,  +1.8886771990000000E+03,
  +4.6333999999999996E+03,  +1.6320413269999999E+03,
  +4.6335000000000000E+03,  +1.8592417630000000E+03,
  +4.6336000000000004E+03,  +1.6410427259999999E+03,
  +4.6336999999999998E+03,  +1.1797105740000000E+03,
  +4.6338000000000002E+03,  +1.6130627950000001E+03,
  +4.6338999999999996E+03,  +1.8964979450000001E+03,
  +4.6340000000000000E+03,  +1.7730463810000001E+03,
  +4.6341000000000004E+03,  +1.1698316520000001E+03,
  +4.6341999999999998E+03,  +1.8702541750000000E+03,
  +4.6343000000000002E+03,  +1.1754236630000000E+03,
  +4.6343999999999996E+03,  +1.6715833860000000E+03,
  +4.6345000000000000E+03,  +1.9618929209999999E+03,
  +4.6346000000000004E+03,  +1.5382320569999999E+03,
  +4.6346999999999998E+03,  +1.2149989909999999E+03,
  +4.6348000000000002E+03,  +1.1259967079999999E+03,
  +4.6348999999999996E+03,  +1.3485008190000001E+03,
  +4.6350000000000000E+03,  +1.6032341870000000E+03,
  +4.6351000000000004E+03,  +1.6472957530000001E+03,
  +4.6351999999999998E+03,  +1.6017644650000000E+03,
  +4.6353000000000002E+03,  +1.3742705870000000E+03,
  +4.6353999999999996E+03,  +9.1181485160000000E+02,
  +4.6355000000000000E+03,  +1.8615980549999999E+03,
  +4.6356000000000004E+03,  +1.2907799970000001E+03,
  +4.6356999999999998E+03,  +1.8998122670000000E+03,
  +4.6358000000000002E+03,  +1.1926706130000000E+03,
  +4.6358999999999996E+03,  +1.8750125250000001E+03,
  +4.6360000000000000E+03,  +1.5492833479999999E+03,
  +4.6361000000000004E+03,  +1.2117821220000001E+03,
  +4.6361999999999998E+03,  +1.0599735140000000E+03,
  +4.6363000000000002E+03,  +1.6184317380000000E+03,
  +4.6363999999999996E+03,  +1.2339252810000000E+03,
  +4.6365000000000000E+03,  +1.0502112410000000E+03,
  +4.6366000000000004E+03,  +1.4592520239999999E+03,
  +4.6366999999999998E+03,  +1.6454043320000001E+03,
  +4.6368000000000002E+03,  +1.3900316339999999E+03,
  +4.6368999999999996E+03,  +1.4254529689999999E+03,
  +4.6370000000000000E+03,  +1.1628742740000000E+03,
  +4.6371000000000004E+03,  +1.3805703559999999E+03,
  +4.6371999999999998E+03,  +1.9820081980000000E+03,
  +4.6373000000000002E+03,  +1.2665358340000000E+03,
  +4.6373999999999996E+03,  +1.0928360849999999E+03,
  +4.6375000000000000E+03,  +1.0038569410000000E+03,
  +4.6376000000000004E+03,  +1.1919339640000001E+03,
  +4.6376999999999998E+03,  +1.4529159119999999E+03,
  +4.6378000000000002E+03,  +1.8146113240000000E+03,
  +4.6378999999999996E+03,  +1.5099253839999999E+03,
  +4.6380000000000000E+03,  +1.0777236880000000E+03,
  +4.6381000000000004E+03,  +1.9070776559999999E+03,
  +4.6381999999999998E+03,  +1.6650807870000001E+03,
  +4.6383000000000002E+03,  +1.7297148700000000E+03,
  +4.6383999999999996E+03,  +1.4170339329999999E+03,
  +4.6385000000000000E+03,  +1.0892997359999999E+03,
  +4.6386000000000004E+03,  +1.9588220710000001E+03,
  +4.6386999999999998E+03,  +9.1190665200000001E+02,
  +4.6388000000000002E+03,  +1.7667703100000001E+03,
  +4.6388999999999996E+03,  +1.3764265770000000E+03,
  +4.6390000000000000E+03,  +1.6737714460000000E+03,
  +4.6391000000000004E+03,  +1.5959762290000001E+03,
  +4.6391999999999998E+03,  +1.4088272019999999E+03,
  +4.6393000000000002E+03,  +1.5274588990000000E+03,
  +4.6393999999999996E+03,  +1.1741996190000000E+03,
  +4.6395000000000000E+03,  +9.0366742150000005E+02,
  +4.6396000000000004E+03,  +9.2014157220000004E+02,
  +4.6396999999999998E+03,  +1.1105482170000000E+03,
  +4.6398000000000002E+03,  +1.4473571099999999E+03,
  +4.6398999999999996E+03,  +1.0954107779999999E+03,
  +4.6400000000000000E+03,  +2.2630092530000002E+03,
  +4.6401000000000004E+03,  +4.0903822500000001E+03,
  +4.6401999999999998E+03,  +2.0340714630000000E+03,
  +4.6403000000000002E+03,  +2.2897172540000001E+03,
  +4.6403999999999996E+03,  +3.3625746190000000E+03,
  +4.6405000000000000E+03,  +3.3946009230000000E+03,
  +4.6406000000000004E+03,  +2.1432848170000002E+03,
  +4.6406999999999998E+03,  +2.1291180330000002E+03,
  +4.6408000000000002E+03,  +4.4443294040000001E+03,
  +4.6408999999999996E+03,  +3.3158120770000000E+03,
  +4.6410000000000000E+03,  +2.8139333959999999E+03,
  +4.6411000000000004E+03,  +4.7086491539999997E+03,
  +4.6411999999999998E+03,  +4.3289848060000004E+03,
  +4.6413000000000002E+03,  +3.0663520389999999E+03,
  +4.6413999999999996E+03,  +3.6622248190000000E+03,
  +4.6415000000000000E+03,  +3.8278851070000001E+03,
  +4.6416000000000004E+03,  +2.3104389500000002E+03,
  +4.6416999999999998E+03,  +2.2500656269999999E+03,
  +4.6418000000000002E+03,  +2.3271835689999998E+03,
  +4.6418999999999996E+03,  +4.9297432970000000E+03,
  +4.6420000000000000E+03,  +4.6803363479999998E+03,
  +4.6421000000000004E+03,  +3.4666805350000000E+03,
  +4.6421999999999998E+03,  +2.7886958490000002E+03,
  +4.6423000000000002E+03,  +2.2613790530000001E+03,
  +4.6423999999999996E+03,  +3.8432256189999998E+03,
  +4.6425000000000000E+03,  +4.1857670699999999E+03,
  +4.6426000000000004E+03,  +2.6960823759999998E+03,
  +4.6426999999999998E+03,  +4.3085022799999997E+03,
  +4.6428000000000002E+03,  +4.8051361569999999E+03,
  +4.6428999999999996E+03,  +3.3910838070000000E+03,
  +4.6430000000000000E+03,  +4.6601512519999997E+03,
  +4.6431000000000004E+03,  +2.5909716340000000E+03,
  +4.6431999999999998E+03,  +2.1283080439999999E+03,
  +4.6433000000000002E+03,  +3.0828614659999998E+03,
  +4.6433999999999996E+03,  +4.4137609439999997E+03,
  +4.6435000000000000E+03,  +2.8445835830000001E+03,
  +4.6436000000000004E+03,  +4.3824469570000001E+03,
  +4.6436999999999998E+03,  +3.7423556140000001E+03,
  +4.6438000000000002E+03,  +2.0836922460000001E+03,
  +4.6438999999999996E+03,  +2.6597078219999999E+03,
  +4.6440000000000000E+03,  +2.6271848190000001E+03,
  +4.6441000000000004E+03,  +3.1174283869999999E+03,
  +4.6441999999999998E+03,  +4.9067236450000000E+03,
  +4.6443000000000002E+03,  +4.0094087199999999E+03,
  +4.6443999999999996E+03,  +2.7315442490000000E+03,
  +4.6445000000000000E+03,  +2.0921501520000002E+03,
  +4.6446000000000004E+03,  +3.8578993909999999E+03,
  +4.6446999999999998E+03,  +3.9718951259999999E+03,
  +4.6448000000000002E+03,  +3.9881268709999999E+03,
  +4.6448999999999996E+03,  +2.5715949190000001E+03,
  +4.6450000000000000E+03,  +4.4496434209999998E+03,
  +4.6451000000000004E+03,  +2.7280383660000002E+03,
  +4.6451999999999998E+03,  +4.9691552309999997E+03,
  +4.6453000000000002E+03,  +2.4756452589999999E+03,
  +4.6453999999999996E+03,  +3.0803740349999998E+03,
  +4.6455000000000000E+03,  +2.4261553079999999E+03,
  +4.6456000000000004E+03,  +4.6102904850000004E+03,
  +4.6456999999999998E+03,  +3.6420593380000000E+03,
  +4.6458000000000002E+03,  +3.4241893970000001E+03,
  +4.6458999999999996E+03,  +3.1195302270000002E+03,
  +4.6460000000000000E+03,  +2.4370188669999998E+03,
  +4.6461000000000004E+03,  +2.2159457819999998E+03,
  +4.6461999999999998E+03,  +2.5245860200000002E+03,
  +4.6463000000000002E+03,  +4.0318760170000000E+03,
  +4.6463999999999996E+03,  +4.0018161390000000E+03,
  +4.6465000000000000E+03,  +3.8023043060000000E+03,
  +4.6466000000000004E+03,  +3.9626148010000002E+03,
  +4.6466999999999998E+03,  +2.8252857739999999E+03,
  +4.6468000000000002E+03,  +3.2968665599999999E+03,
  +4.6468999999999996E+03,  +2.8312109839999998E+03,
  +4.6470000000000000E+03,  +2.3135884090000000E+03,
  +4.6471000000000004E+03,  +3.0779339239999999E+03,
  +4.6471999999999998E+03,  +4.3556775250000001E+03,
  +4.6473000000000002E+03,  +4.9734640559999998E+03,
  +4.6473999999999996E+03,  +3.7596223839999998E+03,
  +4.6475000000000000E+03,  +3.2445546169999998E+03,
  +4.6476000000000004E+03,  +3.7210685340000000E+03,
  +4.6476999999999998E+03,  +3.3530777159999998E+03,
  +4.6478000000000002E+03,  +4.8203749669999997E+03,
  +4.6478999999999996E+03,  +3.7511895140000001E+03,
  +4.6480000000000000E+03,  +1.5805629990000000E+03,
  +4.6481000000000004E+03,  +1.3830290580000001E+03,
  +4.6481999999999998E+03,  +1.8681109329999999E+03,
  +4.6483000000000002E+03,  +1.0654543770000000E+03,
  +4.6483999999999996E+03,  +1.4818979680000000E+03,
  +4.6485000000000000E+03,  +1.3708234230000000E+03,
  +4.6486000000000004E+03,  +9.9134689279999998E+02,
  +4.6486999999999998E+03,  +1.8687198249999999E+03,
  +4.6488000000000002E+03,  +1.7950696510000000E+03,
  +4.6488999999999996E+03,  +1.8492410740000000E+03,
  +4.6490000000000000E+03,  +1.9662684400000001E+03,
  +4.6491000000000004E+03,  +1.7175119589999999E+03,
  +4.6491999999999998E+03,  +1.8127560089999999E+03,
  +4.6493000000000002E+03,  +1.0153607459999999E+03,
  +4.6493999999999996E+03,  +1.0219245850000000E+03,
  +4.6495000000000000E+03,  +1.4291372429999999E+03,
  +4.6496000000000004E+03,  +1.7278387330000000E+03,
  +4.6496999999999998E+03,  +1.5350153490000000E+03,
  +4.6498000000000002E+03,  +1.4847211230000000E+03,
  +4.6498999999999996E+03,  +1.4524483720000001E+03,
  +4.6500000000000000E+03,  +1.5629538399999999E+03,
  +4.6501000000000004E+03,  +1.6658143470000000E+03,
  +4.6501999999999998E+03,  +1.7098411770000000E+03,
  +4.6503000000000002E+03,  +1.3329541429999999E+03,
  +4.6503999999999996E+03,  +1.4886396420000001E+03,
  +4.6505000000000000E+03,  +1.1037207610000000E+03,
  +4.6506000000000004E+03,  +1.9110206969999999E+03,
  +4.6506999999999998E+03,  +1.8811149300000000E+03,
  +4.6508000000000002E+03,  +1.9067745179999999E+03,
  +4.6508999999999996E+03,  +1.8744728279999999E+03,
  +4.6510000000000000E+03,  +1.7426042500000001E+03,
  +4.6511000000000004E+03,  +1.1094671140000000E+03,
  +4.6511999999999998E+03,  +1.1806666840000000E+03,
  +4.6513000000000002E+03,  +1.3392417680000001E+03,
  +4.6513999999999996E+03,  +1.6367466680000000E+03,
  +4.6515000000000000E+03,  +1.5587088369999999E+03,
  +4.6516000000000004E+03,  +1.5056280320000001E+03,
  +4.6516999999999998E+03,  +1.0838961460000000E+03,
  +4.6518000000000002E+03,  +1.2194213749999999E+03,
  +4.6518999999999996E+03,  +1.7803011489999999E+03,
  +4.6520000000000000E+03,  +1.0509325249999999E+03,
  +4.6521000000000004E+03,  +1.5536319400000000E+03,
  +4.6521999999999998E+03,  +1.0358223430000000E+03,
  +4.6523000000000002E+03,  +1.0748218070000000E+03,
  +4.6523999999999996E+03,  +1.8125473079999999E+03,
  +4.6525000000000000E+03,  +1.7923687769999999E+03,
  +4.6526000000000004E+03,  +1.7017277899999999E+03,
  +4.6526999999999998E+03,  +1.2503705900000000E+03,
  +4.6528000000000002E+03,  +1.7654263590000000E+03,
  +4.6528999999999996E+03,  +1.1385704630000000E+03,
  +4.6530000000000000E+03,  +1.3956002200000000E+03,
  +4.6531000000000004E+03,  +1.2347870600000001E+03,
  +4.6531999999999998E+03,  +1.8675080100000000E+03,
  +4.6533000000000002E+03,  +1.5032184480000001E+03,
  +4.6533999999999996E+03,  +1.5537696280000000E+03,
  +4.6535000000000000E+03,  +1.4477806029999999E+03,
  +4.6536000000000004E+03,  +1.6895209490000000E+03,
  +4.6536999999999998E+03,  +1.0737576400000000E+03,
  +4.6538000000000002E+03,  +1.8274558820000000E+03,
