 TIME                    ,ÏµÍ³COP                  ,Time                     ,¸ººÉ                     ,
  +4.5365000000000000E+03,  +5.0308245878165820E+00,  +4.5366000000000004E+03,  +1.9894270270000000E+03,
  +4.5366000000000004E+03,  +4.7543937132933136E+00,  +4.5366999999999998E+03,  +1.6879521789999999E+03,
  +4.5366999999999998E+03,  +4.4827077884105426E+00,  +4.5368000000000002E+03,  +1.5688645819999999E+03,
  +4.5368000000000002E+03,  +4.1092810485865634E+00,  +4.5368999999999996E+03,  +1.0923918100000001E+03,
  +4.5368999999999996E+03,  +3.9719023985814159E+00,  +4.5370000000000000E+03,  +9.6565842069999997E+02,
  +4.5370000000000000E+03,  +4.5279477200244989E+00,  +4.5371000000000004E+03,  +1.3918344850000001E+03,
  +4.5371000000000004E+03,  +4.6568088602198792E+00,  +4.5371999999999998E+03,  +1.6932458420000000E+03,
  +4.5371999999999998E+03,  +4.2030287383222307E+00,  +4.5373000000000002E+03,  +1.1871368030000001E+03,
  +4.5373000000000002E+03,  +4.9811318212147295E+00,  +4.5373999999999996E+03,  +1.9027586510000001E+03,
  +4.5373999999999996E+03,  +4.2486210025809896E+00,  +4.5375000000000000E+03,  +1.0830997660000000E+03,
  +4.5375000000000000E+03,  +4.6275510106639812E+00,  +4.5376000000000004E+03,  +1.3257616909999999E+03,
  +4.5376000000000004E+03,  +4.3176819438507987E+00,  +4.5376999999999998E+03,  +9.9495496670000000E+02,
  +4.5376999999999998E+03,  +4.6743876007475507E+00,  +4.5378000000000002E+03,  +1.7150179880000001E+03,
  +4.5378000000000002E+03,  +4.7309740154337216E+00,  +4.5378999999999996E+03,  +1.7746290019999999E+03,
  +4.5378999999999996E+03,  +4.6287681044310185E+00,  +4.5380000000000000E+03,  +1.7149146450000001E+03,
  +4.5380000000000000E+03,  +4.4837146508599499E+00,  +4.5381000000000004E+03,  +1.1577395870000000E+03,
  +4.5381000000000004E+03,  +4.4068041368997681E+00,  +4.5381999999999998E+03,  +1.4248918530000001E+03,
  +4.5381999999999998E+03,  +4.3143080947885357E+00,  +4.5383000000000002E+03,  +1.1378093090000000E+03,
  +4.5383000000000002E+03,  +4.2631229502101551E+00,  +4.5383999999999996E+03,  +1.0873747109999999E+03,
  +4.5383999999999996E+03,  +4.7239875623461511E+00,  +4.5385000000000000E+03,  +1.6145361809999999E+03,
  +4.5385000000000000E+03,  +4.1804336615401327E+00,  +4.5386000000000004E+03,  +1.1500557380000000E+03,
  +4.5386000000000004E+03,  +4.6901199244721790E+00,  +4.5386999999999998E+03,  +1.5927232690000001E+03,
  +4.5386999999999998E+03,  +4.6985455098724076E+00,  +4.5388000000000002E+03,  +1.7456419550000001E+03,
  +4.5388000000000002E+03,  +4.5820945387719787E+00,  +4.5388999999999996E+03,  +1.4881599770000000E+03,
  +4.5388999999999996E+03,  +4.6253936588035014E+00,  +4.5390000000000000E+03,  +1.5352068420000001E+03,
  +4.5390000000000000E+03,  +4.5501505075739797E+00,  +4.5391000000000004E+03,  +1.4440432320000000E+03,
  +4.5391000000000004E+03,  +4.2531220288492593E+00,  +4.5391999999999998E+03,  +1.1821299939999999E+03,
  +4.5391999999999998E+03,  +4.4179669269411113E+00,  +4.5393000000000002E+03,  +1.0817231640000000E+03,
  +4.5393000000000002E+03,  +4.5484862239997064E+00,  +4.5393999999999996E+03,  +1.4371576390000000E+03,
  +4.5393999999999996E+03,  +4.6409365850448872E+00,  +4.5395000000000000E+03,  +1.5518625259999999E+03,
  +4.5395000000000000E+03,  +4.6849487462301882E+00,  +4.5396000000000004E+03,  +1.7384571370000001E+03,
  +4.5396000000000004E+03,  +3.9623365709874752E+00,  +4.5396999999999998E+03,  +9.7825589990000003E+02,
  +4.5396999999999998E+03,  +4.8008754904817819E+00,  +4.5398000000000002E+03,  +1.7126952770000000E+03,
  +4.5398000000000002E+03,  +4.8319723043875875E+00,  +4.5398999999999996E+03,  +1.9149591450000000E+03,
  +4.5398999999999996E+03,  +4.6618015506938502E+00,  +4.5400000000000000E+03,  +1.5806050020000000E+03,
  +4.5400000000000000E+03,  +4.4419003177460930E+00,  +4.5401000000000004E+03,  +1.5323812430000000E+03,
  +4.5401000000000004E+03,  +4.3415460489919910E+00,  +4.5401999999999998E+03,  +1.1804357190000001E+03,
  +4.5401999999999998E+03,  +4.2636098716627551E+00,  +4.5403000000000002E+03,  +1.2538579649999999E+03,
  +4.5403000000000002E+03,  +4.3474256949836496E+00,  +4.5403999999999996E+03,  +1.3549097990000000E+03,
  +4.5403999999999996E+03,  +4.6056765134857898E+00,  +4.5405000000000000E+03,  +1.5301544170000000E+03,
  +4.5405000000000000E+03,  +4.7485567170712351E+00,  +4.5406000000000004E+03,  +1.5385745179999999E+03,
  +4.5406000000000004E+03,  +4.7826972089438682E+00,  +4.5406999999999998E+03,  +1.9027563510000000E+03,
  +4.5406999999999998E+03,  +4.7357280802943027E+00,  +4.5408000000000002E+03,  +1.6628287410000000E+03,
  +4.5408000000000002E+03,  +4.0261928418529473E+00,  +4.5408999999999996E+03,  +1.0222216500000000E+03,
  +4.5408999999999996E+03,  +4.4284469000960422E+00,  +4.5410000000000000E+03,  +1.1226047510000001E+03,
  +4.5410000000000000E+03,  +4.7714100586654071E+00,  +4.5411000000000004E+03,  +1.6950743769999999E+03,
  +4.5411000000000004E+03,  +5.1419481041084962E+00,  +4.5411999999999998E+03,  +1.9954546710000000E+03,
  +4.5411999999999998E+03,  +4.1852827180893506E+00,  +4.5413000000000002E+03,  +1.0710814860000000E+03,
  +4.5413000000000002E+03,  +4.2518472788945392E+00,  +4.5413999999999996E+03,  +1.1092261129999999E+03,
  +4.5413999999999996E+03,  +3.8744218635755110E+00,  +4.5415000000000000E+03,  +1.0171410690000000E+03,
  +4.5415000000000000E+03,  +4.4586628138023734E+00,  +4.5416000000000004E+03,  +1.5110428780000000E+03,
  +4.5416000000000004E+03,  +4.6157791774182968E+00,  +4.5416999999999998E+03,  +1.5661857869999999E+03,
  +4.5416999999999998E+03,  +4.4432338631809660E+00,  +4.5418000000000002E+03,  +1.3510065400000001E+03,
  +4.5418000000000002E+03,  +3.8961829409585493E+00,  +4.5418999999999996E+03,  +9.3374102710000000E+02,
  +4.5418999999999996E+03,  +4.5017785315082097E+00,  +4.5420000000000000E+03,  +1.6126950270000000E+03,
  +4.5420000000000000E+03,  +4.7626191522651729E+00,  +4.5421000000000004E+03,  +1.7299816380000000E+03,
  +4.5421000000000004E+03,  +4.8134987353926162E+00,  +4.5421999999999998E+03,  +1.9639816030000000E+03,
  +4.5421999999999998E+03,  +4.5459553229113467E+00,  +4.5423000000000002E+03,  +1.3397346560000001E+03,
  +4.5423000000000002E+03,  +4.8102052516938896E+00,  +4.5423999999999996E+03,  +1.7978616660000000E+03,
  +4.5423999999999996E+03,  +4.1759312745693720E+00,  +4.5425000000000000E+03,  +1.0786848840000000E+03,
  +4.5425000000000000E+03,  +4.6860914472016288E+00,  +4.5426000000000004E+03,  +1.7295548180000001E+03,
  +4.5426000000000004E+03,  +4.0898344218126290E+00,  +4.5426999999999998E+03,  +1.1212551060000001E+03,
  +4.5426999999999998E+03,  +4.0000658270197746E+00,  +4.5428000000000002E+03,  +1.1652243810000000E+03,
  +4.5428000000000002E+03,  +4.7634071709990424E+00,  +4.5428999999999996E+03,  +1.7487772530000000E+03,
  +4.5428999999999996E+03,  +4.4635015085085961E+00,  +4.5430000000000000E+03,  +1.4252734069999999E+03,
  +4.5430000000000000E+03,  +4.8893309093059756E+00,  +4.5431000000000004E+03,  +1.8966006450000000E+03,
  +4.5431000000000004E+03,  +4.3932323527145591E+00,  +4.5431999999999998E+03,  +1.6858025020000000E+03,
  +4.5431999999999998E+03,  +4.7917280984670150E+00,  +4.5433000000000002E+03,  +1.7909815380000000E+03,
  +4.5433000000000002E+03,  +4.6671379657049510E+00,  +4.5433999999999996E+03,  +1.8390899899999999E+03,
  +4.5433999999999996E+03,  +4.8370972318494223E+00,  +4.5435000000000000E+03,  +1.8494278520000000E+03,
  +4.5435000000000000E+03,  +4.4430028263676675E+00,  +4.5436000000000004E+03,  +1.4155019520000001E+03,
  +4.5436000000000004E+03,  +4.6924178503927676E+00,  +4.5436999999999998E+03,  +1.8719080970000000E+03,
  +4.5436999999999998E+03,  +4.4845041765330116E+00,  +4.5438000000000002E+03,  +1.6020149590000001E+03,
  +4.5438000000000002E+03,  +4.7887476390264512E+00,  +4.5438999999999996E+03,  +1.6704453410000001E+03,
  +4.5438999999999996E+03,  +4.2210281270081369E+00,  +4.5440000000000000E+03,  +1.1479537260000000E+03,
  +4.5440000000000000E+03,  +5.3228466927515150E+00,  +4.5441000000000004E+03,  +4.8731576340000001E+03,
  +4.5441000000000004E+03,  +4.7775695052590379E+00,  +4.5441999999999998E+03,  +2.0184264599999999E+03,
  +4.5441999999999998E+03,  +5.1424193378113499E+00,  +4.5443000000000002E+03,  +3.9328355950000000E+03,
  +4.5443000000000002E+03,  +4.9152229176091149E+00,  +4.5443999999999996E+03,  +2.2345367710000000E+03,
  +4.5443999999999996E+03,  +5.0904570451132587E+00,  +4.5445000000000000E+03,  +3.7146879110000000E+03,
  +4.5445000000000000E+03,  +5.2909112790809036E+00,  +4.5446000000000004E+03,  +4.8888472640000000E+03,
  +4.5446000000000004E+03,  +4.9108882570532337E+00,  +4.5446999999999998E+03,  +2.9746011749999998E+03,
  +4.5446999999999998E+03,  +4.9137783990295860E+00,  +4.5448000000000002E+03,  +2.9981769159999999E+03,
  +4.5448000000000002E+03,  +5.3305309205849518E+00,  +4.5448999999999996E+03,  +4.1303006679999999E+03,
  +4.5448999999999996E+03,  +4.9201119885750613E+00,  +4.5450000000000000E+03,  +2.3055316720000001E+03,
  +4.5450000000000000E+03,  +4.9266102978040580E+00,  +4.5451000000000004E+03,  +2.2694546190000001E+03,
  +4.5451000000000004E+03,  +5.2628603464907924E+00,  +4.5451999999999998E+03,  +4.3446334310000002E+03,
  +4.5451999999999998E+03,  +4.7998243546962183E+00,  +4.5453000000000002E+03,  +2.7988708680000000E+03,
  +4.5453000000000002E+03,  +5.0832027041379693E+00,  +4.5453999999999996E+03,  +4.0015017400000002E+03,
  +4.5453999999999996E+03,  +5.0319658091238004E+00,  +4.5455000000000000E+03,  +3.5053876759999998E+03,
  +4.5455000000000000E+03,  +5.1141626321272504E+00,  +4.5456000000000004E+03,  +4.0093797279999999E+03,
  +4.5456000000000004E+03,  +5.2382610030341787E+00,  +4.5456999999999998E+03,  +4.9298844419999996E+03,
  +4.5456999999999998E+03,  +4.7784654598163385E+00,  +4.5458000000000002E+03,  +2.9088948230000001E+03,
  +4.5458000000000002E+03,  +5.0783445142042059E+00,  +4.5458999999999996E+03,  +3.8634605649999999E+03,
  +4.5458999999999996E+03,  +5.2133661824905264E+00,  +4.5460000000000000E+03,  +4.3013953170000004E+03,
  +4.5460000000000000E+03,  +5.3919854727405818E+00,  +4.5461000000000004E+03,  +4.4866281040000003E+03,
  +4.5461000000000004E+03,  +5.2299713083316739E+00,  +4.5461999999999998E+03,  +4.2813910139999998E+03,
  +4.5461999999999998E+03,  +5.0080782676745423E+00,  +4.5463000000000002E+03,  +3.5961728180000000E+03,
  +4.5463000000000002E+03,  +4.7526217828701007E+00,  +4.5463999999999996E+03,  +3.9450700000000002E+03,
  +4.5463999999999996E+03,  +5.0948798262442905E+00,  +4.5465000000000000E+03,  +3.4569174170000001E+03,
  +4.5465000000000000E+03,  +4.9461767840413593E+00,  +4.5466000000000004E+03,  +3.4323062439999999E+03,
  +4.5466000000000004E+03,  +4.9534755131572794E+00,  +4.5466999999999998E+03,  +2.1010976780000001E+03,
  +4.5466999999999998E+03,  +4.9671265749517968E+00,  +4.5468000000000002E+03,  +2.5044804389999999E+03,
  +4.5468000000000002E+03,  +5.0540613971251442E+00,  +4.5468999999999996E+03,  +3.9650211359999998E+03,
  +4.5468999999999996E+03,  +5.3442946204383679E+00,  +4.5470000000000000E+03,  +4.6357956270000004E+03,
  +4.5470000000000000E+03,  +4.5520291197190854E+00,  +4.5471000000000004E+03,  +2.4975260570000000E+03,
  +4.5471000000000004E+03,  +4.9827980215710683E+00,  +4.5471999999999998E+03,  +2.3981212320000000E+03,
  +4.5471999999999998E+03,  +5.0289347749983451E+00,  +4.5473000000000002E+03,  +3.4506998970000000E+03,
  +4.5473000000000002E+03,  +4.7854055689305675E+00,  +4.5473999999999996E+03,  +3.0509590880000001E+03,
  +4.5473999999999996E+03,  +4.9705945867132391E+00,  +4.5475000000000000E+03,  +2.6419976170000000E+03,
  +4.5475000000000000E+03,  +4.3187017121317641E+00,  +4.5476000000000004E+03,  +3.0884621990000001E+03,
  +4.5476000000000004E+03,  +5.2675072187681735E+00,  +4.5476999999999998E+03,  +4.9778671130000002E+03,
  +4.5476999999999998E+03,  +4.8582559442534734E+00,  +4.5478000000000002E+03,  +3.7114255779999999E+03,
  +4.5478000000000002E+03,  +5.2566226348446712E+00,  +4.5478999999999996E+03,  +4.7413687360000004E+03,
  +4.5478999999999996E+03,  +5.1483139795360477E+00,  +4.5480000000000000E+03,  +4.5892783390000004E+03,
  +4.5480000000000000E+03,  +5.2845640817418733E+00,  +4.5481000000000004E+03,  +4.9131186209999996E+03,
  +4.5481000000000004E+03,  +5.2129727901350957E+00,  +4.5481999999999998E+03,  +3.8519977140000001E+03,
  +4.5481999999999998E+03,  +4.9007282239004661E+00,  +4.5483000000000002E+03,  +2.7625895000000000E+03,
  +4.5483000000000002E+03,  +4.8681959245154278E+00,  +4.5483999999999996E+03,  +2.9073122250000001E+03,
